deepsense_NEAQ_id,flukebook_individual_id
1001,77c3ef9c-2dc8-42c0-8759-b497988a210e
1002,b9676509-366b-492d-8814-0ad5ee8098df
1003,625d3946-1a02-49b3-a9ef-f3688d5d627f
1004,584d0d65-01c3-467b-ad9e-b40e1ab77a9c
1005,7cd5f8df-8a7a-4a30-ae96-ebe68bccfb55
1006,69d1d588-f14c-4fd9-b944-3447dbbcf0a0
1007,082ba598-2c72-4aaf-b439-c2f4844c2205
1010,6a732dc1-49cb-4cf6-b2c2-96470d15b3ec
1012,4934ca20-85aa-46ef-8cca-f484a8d92d07
1013,4cf8be73-075b-4262-8fcf-215a3f4d8eda
1014,9445a162-f363-4156-a31f-fc94395fe00d
1017,6ab88e05-7569-4427-bbe8-b106c21188d7
1018,c0d189ed-99ee-409c-84ac-9dd27f298c09
1019,d8459242-a1c4-4597-b110-9780f509ba05
1021,447b7961-609e-4a96-9481-6c60216de2dc
1025,b82574b2-c0a3-436a-a64b-d04fd66a2a32
1026,36b235e6-e479-4000-90a6-88dc24ef6dfb
1027,fa927a9f-e7ba-4851-87ea-bd55c58ec519
1028,e22390ef-27ed-42e1-9449-1c3cef2d2974
1032,4c5080f2-006c-4aad-a512-3d52f4c0bc96
1033,83317fc4-e0ea-481a-a9ef-504b50cd036d
1034,5f3dcbb2-b1a0-46be-818b-7c3e59724803
1035,4499b1fd-69bb-42a5-abe9-8e2c55c2e548
1036,a6725193-547b-4b40-9f05-929a364ecf33
1037,2be1e0b9-5ca3-42c3-8113-c87f936287d5
1038,11986e91-f660-40ed-805a-571de6335e7e
1039,c5d0467c-cea6-40e9-b2fb-b7f7bc795b4a
1041,eab6b9e0-d705-4dbf-ae11-b30ca25c8859
1042,95c99a0a-58d3-425b-ab3f-7428b6e93c57
1043,115663d9-a2ba-4ada-a2b3-1f7ddeadcbac
1045,9f66f498-cbad-4a0a-b30d-abe764aac8d9
1046,60c27726-85f5-43f4-a86e-ac4282146f16
1047,1cb140a2-73b2-469b-af48-2d8b6af4d726
1048,24fa86a1-6b5d-486d-a943-8768472bec10
1049,e984a09b-a23f-40a0-905f-d95e62f0e663
1050,490ac8a2-5ff7-47f6-b92b-b094d6be26fa
1051,fedd5141-0390-4199-9b44-9bccc4b8a24c
1052,6a491b85-d1bd-4cf4-9674-822e0d99d9d2
1055,80bae6cd-eaba-47a7-9c64-dd86fee387df
1056,c7bf7c64-7ccb-4774-be3c-4989bab54545
1077,dd81a278-d2fa-4c29-8c33-37e486ebb1ae
1102,be72db29-f4b4-4b8a-a47e-965a3df78776
1103,97c4936a-85c9-4683-8239-9f2e9977afd7
1111,b5fb370e-47b5-45a1-94d2-b2640847042c
1112,87b73ecc-2f78-44ad-840a-60c0e4ccb9c5
1113,0a9accd7-b462-4ba1-9faf-35d8fb422ed5
1114,096cad81-aa73-4d9e-9e4b-1ecb3fa8b9be
1117,060f0fab-ee61-4c13-8945-b201ff5efea0
1118,d18a7c64-f3ee-49a6-b17f-2bc3a3feb35b
1120,20773151-0bae-42c4-bbc8-3b95399d4ae2
1121,fad35380-e14e-4bf1-9a30-865dba004bf4
1122,1042b159-3248-46e1-8e15-d6450b37f0a9
1123,b7648dc6-5d11-41f8-ba8d-e481db238975
1124,5e212e8c-a0aa-4557-9682-b20bedf891c9
1125,00e11a59-8ddf-44ff-a9e8-524cb18f32b3
1126,8f944758-4722-4344-847b-fdcaff1f83b1
1127,f5ebdf80-03b8-4faf-8946-9c23a1959124
1128,7b1fd273-cff1-42cf-bed7-187dbc942005
1130,bef9bf39-06b1-4ac9-b429-9771d8bbab79
1131,64874032-1833-49b3-9560-6be98213537c
1132,6c735ffd-28c4-4373-a1f0-c086b40982d0
1133,363e3f92-1aa0-4fe6-a6a4-cd220c0e3158
1134,a3e33fa4-5db6-4be0-9a57-82fddb92743b
1135,a65c52f3-3f62-40ae-a9bd-c919d53e0bee
1136,a25526d2-9bd8-48fe-870e-9220b49937cc
1138,21ba07df-73b7-468a-bc82-b9b9eb03164d
1140,3b72d9f3-68fa-4a1f-8b4c-d679cbcc6e16
1142,dd21ec11-0c42-41dd-b59c-c4a8c57d5822
1144,42f38d2d-766d-47ec-b016-93249efbaafe
1145,5fff46c1-2119-4cac-96ad-e000add165d7
1146,bab6badc-0e21-471f-9941-f44b4293532b
1147,6e13a4b5-e2ec-4f76-8407-48950dce4c16
1149,0926a5ce-037a-4912-b1b2-30ff11991c12
1150,3fa3cd2b-a4ef-4860-823c-68e77bf9e085
1151,ea64f485-cd57-4ff1-8d92-285cca34c4c7
1152,9b3a3cc0-c140-4495-982d-90c0fbcae41c
1153,2725932b-36b6-4bc9-b92b-c290d75f7f52
1154,190cdd1c-d5f5-4be2-9b0d-a1cb6192d0b8
1155,61cd48b5-6ae2-463d-be08-cbd7e1abe205
1156,adae719f-d75e-455b-b5ed-1aba0acbd1c3
1157,ae42a3c6-1226-4250-9467-82e159f29924
1158,59fe96d3-8021-45a3-bbda-d09a3f30c10e
1159,aa28bb65-6511-47b9-8c58-e692366d8d9a
1160,ebe6d2bb-4987-4b73-be2f-20e4368b3a04
1161,74e6c241-de4b-42e8-a536-1da6a0b1b1f8
1162,b87f6b12-df41-427b-a01e-202e58116eb0
1163,de41f58e-cd14-4aa1-b189-b4f1f29bea7f
1166,6bcb9ae0-c38c-4f95-81c4-8cff5a4089b5
1167,20364d74-099f-4df4-8a9d-568aaaecd1e8
1168,8d98457f-493b-43b2-8ab3-56c22f1e8226
1169,baab1aa5-c356-407e-81bf-edafb7b847d6
1170,d000ba8b-6c82-451b-8170-93095e359ae7
1171,c71d20f0-b598-4ecc-bf1f-9baf1319d88b
1173,5c2876eb-d79d-4cf6-ae1b-6c73d2a6aa9a
1174,301fc79c-660b-49b6-a615-10a2aaf3919f
