,Mean Fitness,Best Fitness,Best Mate_prob,Best Mutate_prob,Best Threshold
113,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
114,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
115,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
116,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
117,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
118,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
119,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
120,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
121,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
122,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
123,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
124,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
125,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
126,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
127,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
128,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
129,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
130,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
131,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
132,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
133,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
134,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
135,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
136,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
137,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
138,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
139,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
140,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
141,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
142,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
143,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
144,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
145,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
146,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
147,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
148,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
149,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
150,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
151,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
152,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
153,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
154,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
155,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
156,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
157,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
158,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
159,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
160,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
161,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
162,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
163,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
164,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
165,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
166,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
167,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
168,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
169,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
170,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
171,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
172,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
173,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
174,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
175,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
176,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
177,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
178,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
179,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
180,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
181,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
182,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
183,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
184,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
185,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
186,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
187,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
188,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
189,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
190,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
191,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
192,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
193,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
194,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
195,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
196,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
197,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
198,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
199,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
200,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
201,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
202,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
203,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
204,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
205,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
206,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
207,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
208,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
209,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
210,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
211,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
212,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
213,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
214,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
215,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
216,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
217,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
218,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
219,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
220,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
221,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
222,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
223,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
224,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
225,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
226,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
227,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
228,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
229,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
230,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
231,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
232,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
233,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
234,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
235,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
236,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
237,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
238,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
239,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
240,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
241,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
242,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
243,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
244,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
245,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
246,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
247,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
248,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
249,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
250,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
251,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
252,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
253,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
254,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
255,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
256,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
257,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
258,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
259,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
260,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
261,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
262,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
263,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
264,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
265,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
266,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
267,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
268,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
269,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
270,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
271,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
272,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
273,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
274,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
275,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
276,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
277,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
278,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
279,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
280,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
281,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
282,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
283,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
284,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
285,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
286,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
287,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
288,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
289,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
290,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
291,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
292,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
293,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
294,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
295,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
296,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
297,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
298,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
299,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
300,-37325298.08379674,-37325298.08379674,0.546875,0.2890625,0.25
